lat;lng
39.7778190641;-105.017030659
39.8240264589;-105.21678810799996
39.780447395;-104.98103997
39.77341200319998;-104.98404246499999
39.692653065500004;-105.007080767
39.7989202476;-105.170709248
39.8173946162;-105.071843801
39.77459752669999;-105.03543319699999
39.776157319999996;-105.04354727299997
39.7388462265;-105.028784566
39.6061966138;-104.95761409200001
39.6104086834;-104.95878584399999
39.7546128715;-104.99938987600001
39.767309070399996;-105.010634008
39.6103158052;-104.95888386799999
39.7702846411;-105.01013506
39.77119535869999;-105.01064395
39.6847257183;-105.000281628
39.6925387243;-105.00685341
39.7812472303;-105.07315286
39.7789828501;-105.07301847200003
39.6920601377;-105.00724410299999
39.6589152837;-105.008205356
39.78321452109999;-105.07843965000005
39.7673132456;-105.01070918399999
39.6589129676;-105.00834795799997
39.6104632901;-104.958859466
39.610235663800005;-104.95862619100001
41.9026451143;-106.58124338100001
39.7675568379;-105.011051664
39.7688861854;-105.014092628
39.6591700353;-105.00805943399999
39.7708255;-105.045767471
39.78311540340001;-105.07961103499999
39.6876046189;-105.00331108200002
39.782096674099996;-105.077619016
39.783034167;-105.077311355
39.6926682526;-105.006972978
39.782651077800004;-105.078497097
39.7791048339;-105.072907644
39.7795852629;-105.07295963200002
39.795351698699996;-105.07354209699999
39.79615767489999;-105.07368207599997
39.7866151087;-104.97965198600001
39.773552318499995;-104.98416138199994
39.791017726999996;-105.16157290700001
39.7917548136;-105.16164586100001
39.791479294;-105.16171304
39.791277445300004;-105.161961053
39.7922869843;-105.161204982
39.7915572991;-105.161748494
39.791917547;-105.160923844
39.79661831529998;-104.99151124999996
39.7669948273;-105.012408715
39.76693111010001;-105.01205687900003
39.7821717033;-105.07389665699999
39.7677805556;-105.01073891
39.78299632710001;-105.07960939600001
39.9099843448;-105.16820744799999
39.9086200337;-105.169053749
39.9084082382;-105.168929579
39.909637036199996;-105.16793390100001
39.9086848971;-105.167959326
39.6587694527;-105.008328564
39.782855593200004;-105.07963870299999
39.79568246510001;-105.13552360899999
39.7957882685;-105.13541375700002
39.8238819;-105.054023089
39.81783221429999;-105.050739666
39.6923182802;-105.006718714
39.827186941399994;-105.052681374
39.692619455999996;-105.00698420600001
39.9004202593;-105.213757354
39.9000262262;-105.214930901
39.8934827154;-105.22415551700001
39.892787387;-105.224681555
39.8925037264;-105.224797986
39.8585590629;-105.22153284
39.8640942945;-105.240296861
39.82594556;-105.21673105200001
39.806464288200004;-105.015176757
39.796466119499996;-105.01968475700002
39.786574504499995;-105.028895776
39.768340372;-105.04336784200001
39.7583579215;-105.04150902200001
39.7423412134;-105.02975361299998
39.655159100300004;-104.959084549
39.6554706996;-104.959060557
39.6136010511;-104.957714493
39.6104189449;-104.95879329899999
39.80404896300001;-105.04159570200001
39.803968874000006;-105.04152478400003
39.8069253027;-105.041733353
39.80637370379999;-105.042168605
39.79688095610002;-104.99734615100002
39.78922669;-105.00493625599998
41.9056345136;-106.57547110700001
39.8219011222;-105.05631843099998
39.822768734600004;-105.05466567900001
39.71094783;-104.96560782200001
39.8280337957;-105.051815596
39.81435450069996;-105.0324223020001
39.79132086020001;-105.012403115
39.7728488434;-105.0030269
39.710429598800005;-104.965999418
39.7129380176;-104.96712589200001
39.70845585530001;-104.97463991800002
39.816534671999996;-105.213267499
39.8282437389;-105.035074062
39.8275122175;-105.052612152
39.6139763596;-104.96046122700001
39.6157076157;-104.962907261
39.6176464749;-104.963047038
39.6201463114;-104.966781379
39.620907623600026;-104.96768671900004
39.817530549800004;-105.043467513
39.62113589850001;-104.967279671
39.621488198;-104.966381347
39.802383202499996;-105.03967254300002
39.6221761563;-104.968540445
39.6198234592;-104.96645770100002
39.7650529581;-105.04750197
39.618317468899996;-104.96381461700001
39.762369827600004;-105.05187991699997
39.6168224553;-104.963157058
39.6154974698;-104.962801265
39.6104086498;-104.958688215
39.76227031500001;-105.052431438
39.773945718499995;-105.06861621200004
39.770852804200004;-105.07856119600001
39.816568705;-105.073280716
39.8245949112;-105.05233440100002
39.82744503100002;-105.05290707700003
39.71596349059998;-104.97765431300002
39.7134435063;-104.97834421600001
39.708777068699995;-104.97893872799999
39.7175202907;-104.979107891
39.7312963681;-104.962203221
39.82388048810001;-105.05406450000002
39.81797928449999;-105.05039668700005
39.8273002986;-105.05257276599998
39.7904582562;-105.000229375
39.6927617982;-105.00632376100002
39.8192632441;-105.037444221
39.8191185709;-105.05027807100001
39.81608396169999;-105.05399751100002
39.82695425960001;-105.05225345999999
39.723346834000004;-104.973499959
39.711612568;-104.98174568400003
39.708874622399996;-104.97897141
39.767273112199995;-105.01073943700001
39.7691066212;-105.01109548800001
39.7675174213;-105.010793868
39.8321029151;-105.23161851699999
39.824010292299995;-105.217187999
39.8240206626;-105.21710217200005
39.8241089292;-105.217145082
39.8241324991;-105.21712825700001
39.824013233500004;-105.217173161
39.82413483110001;-105.21715116900002
39.8243513754;-105.217448536
39.8244770831;-105.21707306200001
39.8242617146;-105.217379151
39.824401837399996;-105.21762099600001
39.8242345818;-105.217206666
39.8243918553;-105.217384585
39.7129508234;-104.98080406700001
39.732035296;-104.95052253700001
39.7610150649;-105.013856865
39.83780588590001;-105.03460328799999
39.83047453400001;-105.032468099
39.8197080594;-105.04483735099998
39.831110441599996;-105.03478458899998
39.688640587100004;-104.91343161299999
39.6887217207;-104.913639088
39.670475720700004;-104.99034024299999
39.6588542913;-105.008182262
39.7305568932;-104.95886939100001
39.7322631603;-104.966920137
39.8304562823;-105.025639499
39.8183362684;-105.02774445399997
39.8154449441;-105.035493392
39.7717453428;-105.040074497
39.772268995;-105.038447687
39.6587272677;-105.008263966
39.6589167983;-105.008223431
39.7686191238;-105.04368918600002
39.717705229699995;-105.04223109500002
39.7072274996;-104.995827315
39.7089028563;-104.97900041
39.717859147199995;-104.977295898
39.732070251399996;-104.96758203700001
39.732550207399996;-104.967828891
39.6825110904;-105.000064564
39.6934682709;-105.008271395
39.73245430219999;-104.96765736500001
39.8569036694;-105.06238487899999
39.85137869840001;-105.063094041
39.827854799;-105.033102505
39.804852617099996;-105.039060479
39.8460130259;-105.06343516000001
39.73228356020001;-104.967567265
39.84476440159999;-105.06388173100002
39.732234106199996;-104.967510117
39.7674726428;-105.01086742700001
39.6780275875;-104.99734187700001
39.7351551472;-104.97855253600001
39.7330486558;-104.978405549
39.7329164973;-104.978402893
39.7329934044;-104.97850544799999
39.735692984699995;-104.976549858
39.8239185641;-105.054639597
39.7672827609;-105.013284164
39.82726543720001;-105.052454078
39.7320625634;-104.96719027799999
39.7072889687;-104.96852998799999
39.81984064929999;-105.03993039100006
39.6696381991;-104.993958459
39.7496335652;-105.02819817799998
39.820883335700024;-105.04697705499997
39.81544692650001;-105.05470169699997
39.7487327126;-105.027857715
39.961618876399996;-105.12322437200002
39.954357351999995;-105.12467065
39.669361407;-104.992662494
39.9097081628;-105.168516035
39.9081160623;-105.167783697
39.9081018289;-105.16805343799997
39.9083017723;-105.16724812
39.9082790286;-105.167978483
39.732345561500004;-104.96731525399998
39.7324317087;-104.967458472
39.7571121365;-105.03093683700001
39.8649987601;-105.048851383
39.7319816006;-104.967394564
39.731896328400005;-104.967133158
39.6917021289;-105.00686517700001
39.658873914299996;-105.008378996
39.7329628002;-104.97217711499998
39.7046794163;-104.97186228
39.6591049505;-105.008321936
39.827216953400004;-105.05233397899998
39.817082896399995;-105.04373215099999
39.8208244492;-105.047002171
39.8193873989;-105.049849562
39.802384595599996;-105.05361402100002
39.79734720840001;-105.05570864
39.8168919598;-105.05366791
39.8262867512;-105.038027483
39.8058758523;-105.01129913499999
39.7529661847;-104.992888921
39.7088711119;-104.978968859
39.7775807934;-105.04494642200001
39.7648213283;-105.03517556099999
39.7488713761;-105.031162431
39.7959067507;-105.13600907799999
39.7364219786;-104.975292907
39.6186783065;-104.85732293299999
39.6188400909;-104.85706703
39.5119286913;-104.784417421
39.7172302827;-104.978515261
39.5119086156;-104.78446649
39.7246601836;-104.97203525100001
39.7071858279;-104.96846354
39.7055540779;-104.97711061900002
39.6953578652;-104.976645435
39.6923576633;-105.00687888
39.679510606;-104.98690200200001
39.5119963456;-104.784237415
39.6693836265;-104.992097254
39.5221870739;-104.84324433
39.5326888205;-104.849902341
39.533310083;-104.85209361200002
39.7331875032;-104.97939335299999
39.5332191849;-104.85072052
39.7336366179;-104.97935044799999
39.5319950151;-104.85486836700001
39.532648969;-104.85482575399999
39.5333495293;-104.856433842
39.5342514412;-104.85691936
39.533721576;-104.85322433299999
39.5353687419;-104.85159900200001
39.7280899654;-104.968271909
39.5351459803;-104.853677819
39.534656551;-104.852668709
39.732223146399996;-104.96733240799999
39.5343547119;-104.858038332
39.7345512508;-104.97079345200001
39.732030118000004;-104.967612291
39.73211320449999;-104.96738832899999
39.5344684135;-104.85961471200001
39.5348974186;-104.85971845700001
39.6691568068;-104.991393516
39.6841167204;-104.97846379200001
39.6862106428;-104.972418616
39.7111367892;-104.981340605
39.70976466949999;-104.97977082600003
39.70882850840001;-104.979052486
39.82190872310001;-105.05626878599998
39.822727801499994;-105.05462320900003
39.7109328354;-104.965592685
39.82797986510001;-105.05189947999999
39.75191734040001;-105.06193533000004
39.7526200445;-105.06099452800001
39.7676222336;-105.010891236
39.767639804;-105.010836102
39.70456397139999;-104.97091694100003
39.7026342402;-104.968954772
39.7676390892;-105.01089075100002
39.9624673429;-105.140335964
39.9640884731;-105.14163682700001
39.9318716913;-105.20374893600001
39.8179789047;-105.07144078600001
39.9082836608;-105.16917856399999
39.9074529663;-105.16870235100001
39.827412084899976;-105.05272612399996
39.9077179517;-105.16776605400001
39.907890727499996;-105.16801889
39.9077633019;-105.16802391700001
39.9080929731;-105.16815734
39.9080360917;-105.16793778
39.9080821043;-105.167954235
39.9084512138;-105.167810767
39.9082158958;-105.168199966
39.908355362100004;-105.16798301700001
39.908285672;-105.16823368600001
39.908269214200004;-105.168230216
39.908307921;-105.168232876
39.798263606300004;-105.04598591700004
39.7988416215;-105.041007908
39.9079501363;-105.16806205200001
39.9080604949;-105.16809130700001
39.9080520064;-105.168017241
39.8028796912;-105.042702526
39.8174765315;-105.05256913900003
39.8719497844;-105.072145048
39.8720048788;-105.07203230299997
39.870565471999996;-105.07046456200003
39.827059917899994;-105.05276307900004
39.78734676449997;-105.022310499
39.776935345700004;-105.044995214
39.759254895300025;-105.070011925
39.7557516214;-105.07510531099999
39.7583270005;-105.06189013699999
39.7621960647;-105.06340679999995
39.76220159550001;-105.06372060700004
39.764009466;-105.039050064
39.7955778958;-105.135723475
39.7962370191;-105.135472435
39.796267073299994;-105.13593136899999
39.841842577600005;-105.073649716
39.8418246963;-105.073602776
39.835163575799996;-105.11791775200001
39.8183139219;-105.205151951
39.8417249804;-105.073801925
39.8215308233;-105.21767817899999
39.79627664010001;-105.13623961999998
39.7353555576;-104.976219835
39.795858032800005;-105.13481516
39.7959594725;-105.136318977
39.823774409299986;-105.05393650699997
39.8186331682;-105.050235201
39.827315434400006;-105.05243523400004
39.7071954992;-104.96859787700001
39.7065014701;-104.976678596
39.6822011417;-104.986191725
39.678470681;-104.987241335
39.6841945923;-105.000859064
39.6739086005;-104.988060194
39.8248922357;-105.215634776
39.6717988343;-104.988203641
39.6933714832;-105.006181087
39.8182898829;-105.21193285000001
39.8182552842;-105.211810109
39.8181547359;-105.211448488
39.8181874431;-105.21141283899999
39.78778504499998;-105.00973239900006
39.7819808378;-105.04541025200001
39.778882045;-105.04436409500002
39.8205896532;-105.039876205
39.7788086337;-105.04425559200001
39.7786376905;-105.04357972000001
39.5347069668;-104.85953765100001
39.81700593480001;-105.04367623600001
39.81542767680001;-105.05565951299997
39.7800738631;-105.04499233899999
39.783107899799994;-105.04484990000002
39.8180375197;-105.211821644
39.8199289625;-105.211600209
39.778784276900005;-105.04444159200004
39.777104973200004;-105.04537731700002
39.7765503009;-105.048721496
39.7552087835;-105.06740756200001
39.792738363299996;-105.085078905
39.7904539929;-105.08695847
39.73968745230001;-105.05131431200002
39.739110474600004;-105.05142133700001
39.7395900861;-105.051468488
39.7168075681;-105.02552510299998
39.658694371799996;-105.00795574
39.7164113081;-104.95778402399999
39.7236719835;-104.95951988399999
39.7242179925;-104.959674686
39.6772776298;-104.98816538
39.6811258964;-104.97348156299999
39.7237454835;-104.95928895799999
39.723423743000005;-104.959297094
39.7237259495;-104.95930022799999
39.7390649635;-105.051617431
39.7484036212;-105.06230216200001
39.82727446080001;-105.05283832000005
39.7615214187;-105.06427462600003
39.761295008699996;-105.06419925
39.756924695100004;-105.06588310100004
39.7560599439;-105.06505113899999
39.7567684975;-105.06562533399999
39.7570350587;-105.065602571
39.7569335706;-105.065477913
39.7518829362;-105.06497426600001
39.7393827193;-105.05164459299995
39.7393118287;-105.051902877
39.7385027149;-105.052367464
39.7391950863;-105.05169075
39.739077282800004;-105.05156696899999
39.7391925125;-105.051527621
39.7305297661;-104.97355401
39.655642945100006;-104.989808044
39.7047105655;-104.970845211
39.7064875823;-104.97730505700001
39.6923628654;-105.007158499
39.6688588851;-104.990981859
39.792827051699994;-105.00155995299998
39.78747133809999;-105.02956432499997
39.7877920655;-105.02975066200001
39.7877573109;-105.02977209199999
39.7878962895;-105.02974151
39.7878388442;-105.029742211
39.7873630792;-105.029736049
39.7871629218;-105.029713695
39.787404359899995;-105.026383833
39.786174288299996;-105.02585935100001
39.78636992100001;-105.02591660999998
39.779675805;-105.05571547
39.778195281500004;-105.0534516
39.7777539057;-105.05336857399999
39.779393176999996;-105.05330342299999
39.7792569115;-105.053577866
39.7794298323;-105.053211231
39.7795450621;-105.053171882
39.7779410314;-105.05381007
39.7774759824;-105.061110811
39.77746796070001;-105.06099464699997
39.777059026799996;-105.061503844
39.777326829;-105.06102790899999
39.7849395232;-105.045832644
39.6589293918;-105.008253799
39.6779603644;-104.98557625600002
39.683646251999996;-104.98270090700001
39.6946151403;-104.975023688
39.7045257464;-104.971428116
39.784127280599996;-105.03353847700001
39.7845944505;-105.033877889
39.5347809892;-104.859375003
39.802228368499996;-105.05982783500001
39.8020472751;-105.05991269299999
39.802147024499995;-105.05981117299997
39.8018578274;-105.06031400000002
39.8021136244;-105.05991421700001
39.8243975134;-105.217146806
39.8240636512;-105.21677269199999
39.628765075;-104.909260744
39.67602736999999;-104.93528476600001
39.8243262771;-105.21704837100002
39.8166666025;-105.21352885399997
39.8171670632;-105.212763635
39.8170864279;-105.212845093
39.787747633399995;-105.010715212
39.7820343076;-104.997996345
39.7813382923;-104.99788957599999
39.7827088945;-104.998032379
39.7824305395;-104.998097497
39.782482221799995;-104.997961055
39.7826567755;-104.997837497
39.7823343727;-104.998087041
39.7827202153;-104.998184888
39.7825209988;-104.99808258899999
39.7827712541;-104.998378985
39.7823224041;-104.998184437
39.78103342510001;-104.99782934099997
39.802297938200006;-105.05958556600002
39.801502850300004;-105.024167355
39.7252223548;-105.051528777
39.715947361000005;-105.01177021400001
39.7208682722;-104.97529785
39.5349042426;-104.85921841700001
39.5350401389;-104.85935534299999
39.6734339886;-104.99255316200001
39.6571840358;-104.99833714299999
39.6588544818;-105.008292736
39.6588949679;-105.00807601700001
39.5619445442;-104.89020304700001
39.8259035834;-105.21670904200003
39.730266056;-105.064117611
39.6945381304;-104.97634693200001
39.6847312664;-104.98239008899999
39.8241461234;-105.05467761499999
39.6703852958;-104.99006236299999
39.827207299;-105.05252217399996
39.6926753354;-105.00693568700001
39.7897855166;-105.00532952799999
39.7775889154;-105.022214722
39.777682783799975;-105.02229989499999
39.787781351599996;-105.01017105700001
39.7876725399;-105.01010049
39.7876541856;-105.01024841499999
39.78789232149998;-105.010476595
39.7875850572;-105.009964789
39.7790792261;-105.05712379299999
39.7787160846;-105.05697454
39.774521139099996;-105.05861605399998
39.7144321547;-105.00182980299999
39.763656984099995;-105.06556306700001
39.7304753242;-104.971074344
39.7187526977;-104.934939703
39.7623577564;-105.060439123
39.7623726306;-105.06046266100002
39.697467184699995;-104.92104958600001
39.6701563663;-104.98977721700001
39.7621037335;-105.064447318
39.5349351001;-104.85947848200001
39.7623051478;-105.06418201500001
39.6578268583;-105.00161348299999
39.5347104307;-104.85939588299999
39.5346744902;-104.85943342700001
39.678571128499996;-104.98527735
39.7533214144;-104.992985746
39.7579728584;-104.994018398
39.7052996234;-104.973441695
39.5347407354;-104.859413657
39.5647053829;-104.89096547700001
39.694481407800005;-104.949248061
39.8178636844;-105.05069038699999
39.8270468009;-105.052507416
39.69340683219999;-105.00611340900001
39.692692731;-105.006935595
39.919298867100004;-105.19750012600001
39.9078813891;-105.16799937499998
39.9086332472;-105.16803638
39.908149650300004;-105.168414945
39.717514483;-105.03711044
39.7220758748;-104.97718095699999
39.638925936199996;-104.895407553
39.6096824687;-104.87198435299999
39.5598855366;-104.86078799399999
39.5347097509;-104.859509968
39.6664000282;-104.98817694899999
39.658730726900004;-105.008236774
39.8218626395;-105.05652387399999
39.7108996247;-104.96564918600001
39.8227531653;-105.054395504
39.828086794899995;-105.05212994000001
39.8004946738;-105.01406485700001
39.8003916229;-105.01381599700001
39.702628186300004;-104.968963105
39.933675174499996;-105.20405346700001
39.9190150534;-105.197136912
39.9082732737;-105.167456574
39.9083263108;-105.16794917899999
39.82007935950001;-105.03079744499999
39.8289983635;-105.04922329100002
39.9082611195;-105.16861899700001
39.9084058392;-105.16871140899998
39.8437083357;-105.058616176
39.9081883837;-105.169058418
39.9085375799;-105.16847187200001
39.8275100513;-105.053310784
39.8272660266;-105.05271761300001
39.9084149692;-105.168688336
39.5347804664;-104.859501934
39.7884413093;-105.017283396
39.78002748209999;-105.01888551399999
39.805618841000005;-105.02889764400001
39.8275374381;-105.05277051700001
39.827280355700005;-105.053050543
39.5666375904;-104.891978862
39.908616152600004;-105.16727283
39.9547928796;-105.186719786
39.7164282216;-105.035056626
39.9037545901;-105.10360792
39.8240188773;-105.05377038200002
39.8182840271;-105.050384689
39.8273172086;-105.05252564
39.8270643369;-105.052745071
39.692479889;-105.006908269
39.6929243479;-105.00643337
39.8153303956;-105.05445577399999
39.6589294431;-105.008283542
39.5349014066;-104.857378847
39.5347227997;-104.85941335700001
39.827445645;-105.05052682200001
39.828050766;-105.22879758399999
39.8195117592;-105.216071231
39.8242891488;-105.217335428
39.8258805651;-105.216811142
39.5347525115;-104.859439187
39.6919506101;-105.007071167
39.7815286731;-105.035007261
39.6590669072;-105.008234885
39.7823985088;-105.035503424
39.806475802;-105.04389781400002
39.8216661152;-105.05329170000002
39.8266034261;-105.05251629799999
39.910307336399995;-105.172129863
39.9078271741;-105.168621999
39.9081288286;-105.16799242500001
39.908439958;-105.168086915
39.908343809;-105.168008573
39.5347219985;-104.859378825
39.8690572104;-105.093710477
39.8124253732;-105.11907271099999
39.7960315924;-105.13497520600002
39.7958003953;-105.13548622200001
39.7961043204;-105.135469387
39.7972152309;-105.13586485799999
39.7849107388;-105.098098029
39.8302162385;-105.046585862
39.7826768231;-105.004221815
39.7827470671;-105.004370454
39.7827554144;-105.00459719
39.6860787468;-104.940749862
39.7203349458;-104.978899426
39.7145863314;-105.02178947600001
39.7911289327;-105.014024799
39.7905382537;-105.01533556
39.7938092268;-105.018556505
39.7942736934;-105.01748505299999
39.7933363819;-105.01664705399999
39.913526827199995;-105.175916005
39.913418217;-105.174945926
39.9083379002;-105.167397435
39.9081810916;-105.167410819
39.9083517073;-105.16820952
39.908475459099996;-105.168341866
39.9081662608;-105.16835062700001
39.9082558032;-105.16819501100001
39.9080423312;-105.168349706
39.9082797759;-105.16786444600001
39.9080985097;-105.167770945
39.9085307796;-105.168203824
39.9083133488;-105.167939762
39.659089757;-104.92970109500001
39.8754011936;-105.26354273
39.5822561037;-104.898390756
39.8000003021;-105.175809753
39.5347032098;-104.85950946
39.7957372112;-105.13567796299999
39.7956863283;-105.135339694
39.7963466828;-105.135802486
39.5347205363;-104.85954751
39.7790948535;-105.05132980200001
39.5346708709;-104.859524158
39.7828179682;-105.04922666700001
39.77869378750001;-104.977049975
39.7881301424;-105.017558078
39.7833956751;-104.999821421
39.7954182557;-105.13526799899998
39.7957403803;-105.135404427
39.779927885999996;-105.058164736
39.7799673755;-105.057917587
39.8035689121;-105.019247729
39.5347132306;-104.859533715
39.803407181000004;-105.01929997400006
39.5347036106;-104.859429121
39.7961907734;-105.136024463
39.5346223003;-104.859510088
39.80373798749998;-105.01899712400004
39.8238955726;-105.053897225
39.8272763919;-105.052941571
39.81775934889999;-105.039377338
39.6927702768;-105.00553211
39.8207943227;-105.03610374899999
39.5349468248;-104.85947426900002
39.79536502140001;-105.135755538
39.6927099519;-105.00699054299999
39.8164868558;-105.073518308
39.7760046868;-105.082333889
39.7365629377;-105.099149314
39.7925346342;-105.016378594
39.7277304403;-105.10773364299997
39.7772145155;-105.059630771
39.7526179301;-105.093932383
39.961839382;-105.180542609
39.7757178521;-105.060440326
39.7931327369;-105.084571862
39.823639364099996;-105.064456063
39.908638694000004;-105.16783239700001
39.9081320294;-105.168049918
39.8161273126;-105.052314562
39.815350676;-105.05472088500001
39.9087512306;-105.167795335
39.9085422656;-105.16798301
39.908377123499996;-105.16816857399999
39.9080471352;-105.168085845
39.8936074802;-105.22409339
39.787348652199995;-105.132931699
39.9080620638;-105.168062741
39.7961605513;-105.135077385
39.9126111479;-105.17956655399999
39.9562273654;-105.122736176
39.8275305332;-105.05267638299999
39.79583087129999;-105.135720548
39.7879372579;-105.12854276799999
39.80310121210003;-105.02329164700005
39.7938566018;-105.03030770599999
39.8238144559;-105.054012282
39.8182645603;-105.050591217
39.815831945999996;-105.05400962299998
39.78314209730001;-104.983214174
39.7958998181;-105.135117114
39.8155669861;-105.04690842299999
39.7946059463;-105.02740201899998
39.79421854859999;-105.02624636700001
39.7943490959;-105.02547125999999
39.7938408519;-105.02727476700001
39.82745367730001;-105.05260356999999
39.8071666113;-105.04419176700002
39.7963037921;-105.044642687
39.7748041944;-105.03899526
39.7556648532;-105.034184186
39.7553691015;-105.03409238
39.7830156833;-105.057136234
39.779942710699984;-105.059410415
39.7926151094;-105.037468706
39.8138452968;-105.04477063899999
39.8272792787;-105.05297337399999
39.7751804638;-105.060983506
39.8069975175;-105.08008072600003
39.8218935549;-105.056465705
39.8223512471;-105.054672151
39.8275247933;-105.052710406
39.81526006449999;-105.03479041900002
39.8199820882;-105.046016729
39.8008442891;-105.06461487600001
39.8162787978;-105.050387657
39.8047895498;-105.05229735600001
39.8037193867;-105.05300938200001
39.803187651600005;-105.05362456800002
39.8035091552;-105.053166431
39.80401663610001;-105.05279673099997
39.804728654;-105.053033949
39.8046753269;-105.05229499999999
39.8053012907;-105.05213020299999
39.8051221363;-105.05138471000004
39.8267302881;-105.051793682
39.8046051805;-105.05103034600005
39.815451641799996;-105.05125926
39.7317697647;-104.971233955
39.7130634299;-104.954227124
39.80409110760001;-105.05117458499997
39.8229919774;-105.054781191
39.8272982807;-105.05257554399999
39.826814073399994;-105.05283484200002
39.80477895040001;-105.05099957799999
39.713096939699994;-104.953640381
39.7126778705;-104.95343352000002
39.7128058094;-104.954273357
39.713060650799996;-104.95394502200001
39.8680169008;-105.044653175
39.8495972745;-105.04321249799999
39.82677635;-105.05207328
39.8202726785;-105.207602011
39.8261328959;-105.216981736
39.7755975383;-105.00061897100001
39.7126584479;-104.954212975
39.7676439426;-105.010890033
39.7129668831;-104.95415273600001
39.7829206321;-105.056990791
39.7829157243;-105.057038149
39.7828223971;-105.057110386
39.783336624;-105.057055375
39.8258287968;-105.21666319499998
39.8746879049;-105.263194252
39.8218311477;-105.053589835
39.817997965500005;-105.05051635099998
39.8227430508;-105.05001717200001
39.825620912699996;-105.05776059200001
39.8097782758;-105.07890553899999
39.8021766764;-105.080206591
39.79539850610001;-105.08300979
39.7711447745;-105.079040673
39.7421531342;-105.05377620000002
39.701543371;-105.04991234499998
39.7139049348;-105.05986516799999
39.8017878559;-105.08010233600001
39.8181178395;-105.054342119
39.8192991708;-105.054597788
